0.6453205,101.4112049,RIAU,RUMBAI
1.5289189,101.3885001,RIAU,BUKIT KAPUR
1.6717438,101.3771496,RIAU,DUMAI BARAT
1.6712086,101.4679893,RIAU,DUMAI TIMUR
-2.1212403,101.5020752,JAMBI,DANAU KERINCI
-1.7867267,101.3090737,JAMBI,KAYU ARO
-2.112876,102.516701,JAMBI,PAMENANG
-2.2654937,102.6905326,JAMBI,SAROLANGUN
-1.8192241,103.4974258,JAMBI,MESTONG
-1.8298291,102.026135,JAMBI,PELEPAT
-1.6171845,103.616014,JAMBI,JELUTUNG
-1.6009173,103.5784012,JAMBI,TELANAIPURA
-3.0548198,103.2201828,MUARA KELINGI,PENINJAUAN
-3.0548198,103.2201828,MUARA KELINGI,LUBUK BATANG
-3.0548198,103.2201828,MUARA KELINGI,LEMPUING
-3.0548198,103.2201828,MUARA KELINGI,LEMPUING JAYA
-3.0548198,103.2201828,MUARA KELINGI,MESUJI
-3.0548198,103.2201828,MUARA KELINGI,SUNGAI MENANG
-3.0548198,103.2201828,MUARA KELINGI,MESUJI RAYA
-3.0548198,103.2201828,MUARA KELINGI,PEDAMARAN
-3.0548198,103.2201828,MUARA KELINGI,TANJUNG LUBUK
-3.0548198,103.2201828,MUARA KELINGI,KOTA KAYU AGUNG
-3.0548198,103.2201828,MUARA KELINGI,SIRAH PULAU PADANG
-3.0548198,103.2201828,MUARA KELINGI,PAMPANGAN
-3.0548198,103.2201828,MUARA KELINGI,LUBAI
-3.0548198,103.2201828,MUARA KELINGI,LAWANG KIDUL
-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM
-3.0548198,103.2201828,MUARA KELINGI,UJAN MAS
-3.0548198,103.2201828,MUARA KELINGI,GUNUNG MEGANG
-3.0548198,103.2201828,MUARA KELINGI,RAMBANG DANGKU
-3.0548198,103.2201828,MUARA KELINGI,TALANG UBI
-3.0548198,103.2201828,MUARA KELINGI,PENUKAL ABAB
-3.0548198,103.2201828,MUARA KELINGI,TANAH ABANG
-3.0548198,103.2201828,MUARA KELINGI,PENUKAL UTARA
-3.0548198,103.2201828,MUARA KELINGI,GELUMBANG
-3.0548198,103.2201828,MUARA KELINGI,TANJUNG SAKTI PUMI
-3.0548198,103.2201828,MUARA KELINGI,KOTA AGUNG
-3.0548198,103.2201828,MUARA KELINGI,MULAK ULU
-3.0548198,103.2201828,MUARA KELINGI,PULAU PINANG
-3.0548198,103.2201828,MUARA KELINGI,JARAI
-3.0548198,103.2201828,MUARA KELINGI,KIKIM TIMUR
-3.0548198,103.2201828,MUARA KELINGI,LAHAT
-3.0548198,103.2201828,MUARA KELINGI,GUMAY TALANG
-3.0548198,103.2201828,MUARA KELINGI,PSEKSU
-3.0548198,103.2201828,MUARA KELINGI,MERAPI BARAT
-3.0548198,103.2201828,MUARA KELINGI,SELANGIT
-3.0548198,103.2201828,MUARA KELINGI,TUGU MULYO
-3.0788838,103.249034,MUARA KELINGI,MUARA KELINGI
-3.0548198,103.2201828,MUARA KELINGI,SUNGAI KERUH
-3.0548198,103.2201828,MUARA KELINGI,SEKAYU
-3.0548198,103.2201828,MUARA KELINGI,SUNGAI LILIN
-3.0548198,103.2201828,MUARA KELINGI,KELUANG
-3.0548198,103.2201828,MUARA KELINGI,BETUNG
-3.0548198,103.2201828,MUARA KELINGI,PULAU RIMAU
-3.0548198,103.2201828,MUARA KELINGI,TALANG KELAPA
-3.0548198,103.2201828,MUARA KELINGI,BANYUASIN I
-3.0548198,103.2201828,MUARA KELINGI,RAMBUTAN
-3.0548198,103.2201828,MUARA KELINGI,MUARA PADANG
-3.0548198,103.2201828,MUARA KELINGI,MEKAKAU ILIR
-3.0548198,103.2201828,MUARA KELINGI,BUAY SANDANG AJI
-3.0548198,103.2201828,MUARA KELINGI,MARTAPURA
-3.0548198,103.2201828,MUARA KELINGI,BUNGA MAYANG
-3.0548198,103.2201828,MUARA KELINGI,BUAY MADANG
-3.0548198,103.2201828,MUARA KELINGI,BUAY MADANG TIMUR
-3.0548198,103.2201828,MUARA KELINGI,MADANG SUKU II
-3.0548198,103.2201828,MUARA KELINGI,MADANG SUKU III
-3.0548198,103.2201828,MUARA KELINGI,MADANG SUKU I
-3.0548198,103.2201828,MUARA KELINGI,BELITANG
-3.0548198,103.2201828,MUARA KELINGI,BELITANG III
-3.0548198,103.2201828,MUARA KELINGI,BELITANG II
-3.0548198,103.2201828,MUARA KELINGI,SEMENDAWAI SUKU III
-3.0548198,103.2201828,MUARA KELINGI,SEMENDAWAI TIMUR
-3.0548198,103.2201828,MUARA KELINGI,TANJUNG RAJA
-3.0548198,103.2201828,MUARA KELINGI,SUNGAI PINANG
-3.0548198,103.2201828,MUARA KELINGI,INDRALAYA
-3.0548198,103.2201828,MUARA KELINGI,MUARA PINANG
-3.0548198,103.2201828,MUARA KELINGI,PENDOPO
-3.0548198,103.2201828,MUARA KELINGI,ILIR BARAT II
-3.0548198,103.2201828,MUARA KELINGI,GANDUS
-3.0548198,103.2201828,MUARA KELINGI,SEBERANG ULU I
-3.0548198,103.2201828,MUARA KELINGI,KERTAPATI
-3.0548198,103.2201828,MUARA KELINGI,SEBERANG ULU II
-3.0548198,103.2201828,MUARA KELINGI,PLAJU
-3.0548198,103.2201828,MUARA KELINGI,ILIR BARAT I
-3.0548198,103.2201828,MUARA KELINGI,BUKIT KECIL
-3.0548198,103.2201828,MUARA KELINGI,ILIR TIMUR I
-3.0548198,103.2201828,MUARA KELINGI,KEMUNING
-3.0548198,103.2201828,MUARA KELINGI,ILIR TIMUR II
-3.0548198,103.2201828,MUARA KELINGI,KALIDONI
-3.0548198,103.2201828,MUARA KELINGI,SAKO
-3.0548198,103.2201828,MUARA KELINGI,SUKARAMI
-3.0548198,103.2201828,MUARA KELINGI,PRABUMULIH TIMUR
-3.0548198,103.2201828,MUARA KELINGI,PRABUMULIH BARAT
-3.0548198,103.2201828,MUARA KELINGI,DEMPO SELATAN
-3.0548198,103.2201828,MUARA KELINGI,DEMPO TENGAH
-3.0548198,103.2201828,MUARA KELINGI,DEMPO UTARA
-3.0548198,103.2201828,MUARA KELINGI,PAGAR ALAM SELATAN
-3.0548198,103.2201828,MUARA KELINGI,PAGAR ALAM UTARA
-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU BARAT I
-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU BARAT I
-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU UTARA II
